Data,Mandante,Placar_Bruto,Visitante,Fase
2006-05-20,Fortaleza,1-1,Paraná,R6
2006-05-20,Internacional,2-4,Figueirense,R6
2006-05-20,São Paulo,1-0,São Caetano,R6
2006-05-21,Cruzeiro,2-1,Flamengo,R6
2006-05-21,Palmeiras,2-1,Santa Cruz,R6
2006-05-21,Vasco,2-4,Corinthians,R6
2006-05-21,Fluminense,1-0,Santos,R6
2006-05-21,Juventude,1-0,Botafogo,R6
2006-05-21,Ponte Preta,1-1,Grêmio,R6
2006-05-24,Cruzeiro,5-1,Ponte Preta,R7
2006-05-24,Juventude,4-1,Santa Cruz,R7
2006-05-24,Paraná,0-0,Figueirense,R7
2006-05-24,São Paulo,4-1,Palmeiras,R7
2006-05-24,Flamengo,2-2,Santos,R7
2006-05-24,Fortaleza,2-5,Fluminense,R7
2006-05-24,São Caetano,2-1,Atlético Paranaense,R7
2006-05-25,Botafogo,4-1,Vasco,R7
2006-05-25,Corinthians,0-1,Internacional,R7
2006-05-25,Grêmio,2-0,Goiás,R7
2006-05-27,Atlético Paranaense,1-0,Juventude,R8
2006-05-27,Figueirense,0-0,Fortaleza,R8
2006-05-27,Ponte Preta,2-5,Paraná,R8
2006-05-28,Internacional,1-1,Cruzeiro,R8
2006-05-28,Santa Cruz,1-1,Botafogo,R8
2006-05-28,Santos,2-0,Corinthians,R8
2006-05-28,Fluminense,1-0,Flamengo,R8
2006-05-28,Goiás,2-1,São Caetano,R8
2006-05-28,Palmeiras,0-1,Grêmio,R8
2006-05-28,Vasco,1-1,São Paulo,R8
2006-05-31,Cruzeiro,1-1,Atlético Paranaense,R9
2006-05-31,Fortaleza,1-1,Vasco,R9
2006-05-31,Juventude,0-1,Ponte Preta,R9
2006-05-31,São Caetano,1-1,Internacional,R9
2006-05-31,Flamengo,2-1,Palmeiras,R9
2006-05-31,Grêmio,1-0,Santos,R9
2006-05-31,São Paulo,1-0,Fluminense,R9
2006-06-01,Botafogo,2-3,Figueirense,R9
2006-06-01,Corinthians,0-1,Goiás,R9
2006-06-01,Paraná,3-0,Santa Cruz,R9
2006-06-03,Fluminense,2-3,Internacional,R10
2006-06-03,Fortaleza,0-2,Cruzeiro,R10
2006-06-03,Grêmio,1-1,São Caetano,R10
2006-06-04,Atlético Paranaense,2-0,Palmeiras,R10
2006-06-04,Corinthians,0-2,Flamengo,R10
2006-06-04,Ponte Preta,3-0,Figueirense,R10
2006-06-04,Vasco,2-1,Santa Cruz,R10
2006-06-04,Goiás,1-2,Paraná,R10
2006-06-04,Juventude,1-1,São Paulo,R10
2006-06-04,Santos,0-0,Botafogo,R10
2006-07-12,Atlético Paranaense,0-0,Fortaleza,R11
2006-07-12,Fluminense,3-2,Juventude,R11
2006-07-12,Internacional,2-0,Ponte Preta,R11
2006-07-12,São Paulo,2-1,Grêmio,R11
2006-07-12,Cruzeiro,2-0,Corinthians,R11
2006-07-12,Figueirense,2-1,Santos,R11
2006-07-12,São Caetano,1-1,Botafogo,R11
2006-07-13,Flamengo,1-4,Paraná,R11
2006-07-13,Palmeiras,4-2,Vasco,R11
2006-07-13,Santa Cruz,2-1,Goiás,R11
2006-07-15,Botafogo,4-1,Ponte Preta,R12
2006-07-15,São Paulo,2-1,Figueirense,R12
2006-07-16,Cruzeiro,0-0,Goiás,R12
2006-07-16,Grêmio,4-4,Fluminense,R12
2006-07-16,Palmeiras,1-0,Corinthians,R12
2006-07-16,São Caetano,2-0,Santos,R12
2006-07-16,Flamengo,0-1,Vasco,R12
2006-07-16,Fortaleza,1-4,Santa Cruz,R12
2006-07-16,Juventude,2-0,Internacional,R12
2006-07-16,Paraná,2-1,Atlético Paranaense,R12
2006-07-22,Figueirense,2-0,Grêmio,R13
2006-07-22,Paraná,1-0,Cruzeiro,R13
2006-07-22,Corinthians,2-2,Fortaleza,R13
2006-07-22,Fluminense,2-2,São Caetano,R13
2006-07-23,Ponte Preta,1-3,São Paulo,R13
2006-07-23,Santa Cruz,3-0,Flamengo,R13
2006-07-23,Vasco,2-1,Atlético Paranaense,R13
2006-07-23,Goiás,1-3,Palmeiras,R13
2006-07-23,Internacional,0-0,Botafogo,R13
2006-07-23,Santos,3-2,Juventude,R13
2006-07-29,Juventude,1-0,Figueirense,R14
2006-07-29,Palmeiras,4-2,Paraná,R14
2006-07-29,São Caetano,1-1,Ponte Preta,R14
2006-07-30,Atlético Paranaense,1-0,Flamengo,R14
2006-07-30,Santa Cruz,1-0,Corinthians,R14
2006-07-30,São Paulo,0-4,Santos,R14
2006-07-30,Vasco,1-0,Cruzeiro,R14
2006-07-30,Fluminense,1-1,Botafogo,R14
2006-07-30,Goiás,1-1,Fortaleza,R14
2006-07-30,Internacional,0-0,Grêmio,R14
2006-08-05,Figueirense,1-1,São Caetano,R15
2006-08-05,Grêmio,1-0,Juventude,R15
2006-08-05,Corinthians,2-1,Atlético Paranaense,R15
2006-08-05,Flamengo,1-0,Goiás,R15
2006-08-06,Botafogo,1-1,São Paulo,R15
2006-08-06,Paraná,2-1,Vasco,R15
2006-08-06,Santos,2-1,Internacional,R15
2006-08-06,Cruzeiro,3-3,Santa Cruz,R15
2006-08-06,Fortaleza,0-0,Palmeiras,R15
2006-08-06,Ponte Preta,3-0,Fluminense,R15
2006-08-12,Juventude,0-0,Vasco,R16
2006-08-12,São Caetano,2-0,Santa Cruz,R16
2006-08-12,Corinthians,1-3,Figueirense,R16
2006-08-12,Flamengo,0-0,Ponte Preta,R16
2006-08-13,Botafogo,1-3,Palmeiras,R16
2006-08-13,Cruzeiro,2-3,Fluminense,R16
2006-08-13,Grêmio,2-0,Atlético Paranaense,R16
2006-08-13,Fortaleza,1-2,Internacional,R16
2006-08-13,Paraná,1-1,Santos,R16
2006-08-13,São Paulo,2-1,Goiás,R16
2006-08-16,Ponte Preta,1-3,Fortaleza,R17
2006-08-16,Santa Cruz,2-4,Grêmio,R17
2006-08-16,Vasco,1-2,São Caetano,R17
2006-08-16,Goiás,2-2,Botafogo,R17
2006-08-16,Figueirense,1-1,Flamengo,R17
2006-08-16,Fluminense,1-2,Corinthians,R17
2006-08-17,Santos,2-0,Cruzeiro,R17
2006-08-17,Palmeiras,1-1,Juventude,R17
2006-08-19,Ponte Preta,3-2,Goiás,R18
2006-08-19,Flamengo,1-0,Grêmio,R18
2006-08-20,Cruzeiro,2-2,São Paulo,R18
2006-08-20,Fluminense,1-1,Santa Cruz,R18
2006-08-20,Fortaleza,4-1,Juventude,R18
2006-08-20,Santos,0-2,Vasco,R18
2006-08-20,Corinthians,1-0,Botafogo,R18
2006-08-20,Figueirense,3-3,Atlético Paranaense,R18
2006-08-20,Internacional,1-1,Palmeiras,R18
2006-08-20,Paraná,1-0,São Caetano,R18
2006-08-23,Goiás,2-2,Internacional,R19
2006-08-23,Palmeiras,3-0,Fluminense,R19
2006-08-23,Atlético Paranaense,3-0,Ponte Preta,R19
2006-08-23,Botafogo,1-0,Cruzeiro,R19
2006-08-23,Juventude,0-0,Corinthians,R19
2006-08-23,Santa Cruz,1-1,Santos,R19
2006-08-23,São Caetano,2-2,Flamengo,R19
2006-08-24,Grêmio,4-1,Fortaleza,R19
2006-08-24,São Paulo,3-2,Paraná,R19
2006-08-24,Vasco,3-1,Figueirense,R19
2006-08-26,Fluminense,1-2,Atlético Paranaense,R20
2006-08-26,Cruzeiro,3-0,São Caetano,R20
2006-08-26,Santos,2-1,Goiás,R20
2006-08-27,Internacional,1-2,Vasco,R20
2006-08-27,Corinthians,0-2,Grêmio,R20
2006-08-27,Flamengo,1-1,São Paulo,R20
2006-08-27,Paraná,0-1,Juventude,R20
2006-08-27,Figueirense,2-0,Santa Cruz,R20
2006-08-27,Fortaleza,2-3,Botafogo,R20
2006-08-27,Ponte Preta,1-1,Palmeiras,R20
2006-08-30,Goiás,3-1,Fluminense,R21
2006-08-30,Grêmio,2-1,Cruzeiro,R21
2006-08-30,Santa Cruz,0-2,Internacional,R21
2006-08-30,Palmeiras,1-1,Figueirense,R21
2006-08-30,Atlético Paranaense,2-1,Santos,R21
2006-08-30,São Caetano,0-1,Corinthians,R21
2006-08-30,Juventude,1-0,Flamengo,R21
2006-08-31,Botafogo,4-0,Paraná,R21
2006-08-31,São Paulo,1-1,Fortaleza,R21
2006-08-31,Vasco,2-2,Ponte Preta,R21
2006-09-02,Cruzeiro,2-2,Figueirense,R22
2006-09-02,Flamengo,1-2,Internacional,R22
2006-09-03,Grêmio,2-1,Paraná,R22
2006-09-03,Atlético Paranaense,0-5,Botafogo,R22
2006-09-03,Goiás,2-0,Juventude,R22
2006-09-03,Santos,5-1,Palmeiras,R22
2006-09-03,São Caetano,0-0,Fortaleza,R22
2006-09-03,Fluminense,1-1,Vasco,R22
2006-09-03,Corinthians,1-0,Ponte Preta,R22
2006-09-03,Santa Cruz,1-3,São Paulo,R22
2006-09-09,Ponte Preta,2-0,Santa Cruz,R23
2006-09-09,Palmeiras,3-1,São Caetano,R23
2006-09-09,Vasco,1-1,Grêmio,R23
2006-09-10,Figueirense,2-2,Goiás,R23
2006-09-10,Juventude,2-0,Cruzeiro,R23
2006-09-10,Paraná,1-0,Fluminense,R23
2006-09-10,São Paulo,0-0,Corinthians,R23
2006-09-10,Botafogo,0-2,Flamengo,R23
2006-09-10,Internacional,2-0,Atlético Paranaense,R23
2006-09-10,Fortaleza,1-1,Santos,R23
2006-09-16,Atlético Paranaense,2-1,Santa Cruz,R24
2006-09-16,Corinthians,1-0,Paraná,R24
2006-09-16,Vasco,0-0,Goiás,R24
2006-09-17,Grêmio,4-0,Botafogo,R24
2006-09-17,Cruzeiro,1-0,Palmeiras,R24
2006-09-17,Juventude,1-0,São Caetano,R24
2006-09-17,São Paulo,2-0,Internacional,R24
2006-09-17,Fluminense,2-0,Figueirense,R24
2006-09-17,Fortaleza,3-4,Flamengo,R24
2006-09-17,Ponte Preta,1-0,Santos,R24
2006-09-20,Grêmio,4-0,Ponte Preta,R25
2006-09-20,Botafogo,2-1,Juventude,R25
2006-09-20,Paraná,2-0,Fortaleza,R25
2006-09-20,Figueirense,1-0,Internacional,R25
2006-09-20,Goiás,2-2,Atlético Paranaense,R25
2006-09-20,Corinthians,1-1,Vasco,R25
2006-09-20,Santos,1-1,Fluminense,R25
2006-09-20,São Caetano,0-1,São Paulo,R25
2006-09-21,Flamengo,1-0,Cruzeiro,R25
2006-09-21,Santa Cruz,3-2,Palmeiras,R25
2006-09-23,Fluminense,1-3,Fortaleza,R26
2006-09-23,Atlético Paranaense,3-1,São Caetano,R26
2006-09-24,Internacional,1-1,Corinthians,R26
2006-09-24,Figueirense,0-1,Paraná,R26
2006-09-24,Palmeiras,3-1,São Paulo,R26
2006-09-24,Santa Cruz,1-0,Juventude,R26
2006-09-24,Santos,3-0,Flamengo,R26
2006-09-24,Goiás,4-0,Grêmio,R26
2006-09-24,Ponte Preta,0-1,Cruzeiro,R26
2006-09-24,Vasco,0-0,Botafogo,R26
2006-09-30,Atlético Paranaense,0-0,São Paulo,R17
2006-09-30,Internacional,3-2,Paraná,R17
2006-10-04,Paraná,2-1,Ponte Preta,R27
2006-10-04,Fortaleza,1-1,Figueirense,R27
2006-10-04,Juventude,3-2,Atlético Paranaense,R27
2006-10-04,Flamengo,4-1,Fluminense,R27
2006-10-04,Grêmio,2-1,Palmeiras,R27
2006-10-04,São Caetano,1-2,Goiás,R27
2006-10-04,São Paulo,5-1,Vasco,R27
2006-10-05,Botafogo,3-0,Santa Cruz,R27
2006-10-05,Corinthians,0-3,Santos,R27
2006-10-05,Cruzeiro,2-1,Internacional,R27
2006-10-07,Ponte Preta,3-1,Juventude,R28
2006-10-07,Fluminense,1-2,São Paulo,R28
2006-10-07,Vasco,2-0,Fortaleza,R28
2006-10-08,Internacional,1-0,São Caetano,R28
2006-10-08,Atlético Paranaense,1-1,Cruzeiro,R28
2006-10-08,Goiás,3-1,Corinthians,R28
2006-10-08,Palmeiras,3-1,Flamengo,R28
2006-10-08,Santa Cruz,1-3,Paraná,R28
2006-10-08,Figueirense,1-0,Botafogo,R28
2006-10-08,Santos,1-0,Grêmio,R28
2006-10-14,Cruzeiro,0-0,Fortaleza,R29
2006-10-14,Botafogo,4-3,Santos,R29
2006-10-14,São Caetano,0-2,Grêmio,R29
2006-10-14,São Paulo,5-0,Juventude,R29
2006-10-15,Internacional,2-0,Fluminense,R29
2006-10-15,Figueirense,2-1,Ponte Preta,R29
2006-10-15,Flamengo,3-0,Corinthians,R29
2006-10-15,Paraná,1-0,Goiás,R29
2006-10-15,Palmeiras,2-2,Atlético Paranaense,R29
2006-10-15,Santa Cruz,0-4,Vasco,R29
2006-10-18,Vasco,3-0,Palmeiras,R30
2006-10-21,Goiás,5-3,Santa Cruz,R30
2006-10-21,Ponte Preta,0-2,Internacional,R30
2006-10-21,Santos,2-1,Figueirense,R30
2006-10-22,Grêmio,1-1,São Paulo,R30
2006-10-22,Fortaleza,3-4,Atlético Paranaense,R30
2006-10-22,Paraná,0-2,Flamengo,R30
2006-10-22,Botafogo,2-1,São Caetano,R30
2006-10-22,Corinthians,1-0,Cruzeiro,R30
2006-10-22,Juventude,1-1,Fluminense,R30
2006-10-25,Corinthians,1-0,Palmeiras,R31
2006-10-26,Fluminense,1-2,Grêmio,R31
2006-10-26,Internacional,1-0,Juventude,R31
2006-10-26,Santa Cruz,0-1,Fortaleza,R31
2006-10-26,Vasco,3-1,Flamengo,R31
2006-10-28,Atlético Paranaense,4-0,Paraná,R31
2006-10-28,Figueirense,0-2,São Paulo,R31
2006-10-28,Ponte Preta,1-2,Botafogo,R31
2006-10-28,Goiás,2-3,Cruzeiro,R31
2006-10-28,Santos,1-0,São Caetano,R31
2006-11-01,Atlético Paranaense,6-4,Vasco,R32
2006-11-01,Flamengo,1-1,Santa Cruz,R32
2006-11-01,Palmeiras,1-3,Goiás,R32
2006-11-01,Grêmio,1-2,Figueirense,R32
2006-11-01,Fortaleza,0-4,Corinthians,R32
2006-11-01,São Caetano,1-1,Fluminense,R32
2006-11-01,Juventude,3-2,Santos,R32
2006-11-02,Botafogo,0-1,Internacional,R32
2006-11-02,Cruzeiro,2-2,Paraná,R32
2006-11-02,São Paulo,1-1,Ponte Preta,R32
2006-11-04,Figueirense,1-0,Juventude,R33
2006-11-04,Flamengo,1-0,Atlético Paranaense,R33
2006-11-05,Grêmio,0-1,Internacional,R33
2006-11-05,Cruzeiro,2-1,Vasco,R33
2006-11-05,Fortaleza,0-3,Goiás,R33
2006-11-05,Ponte Preta,1-2,São Caetano,R33
2006-11-05,Santos,0-1,São Paulo,R33
2006-11-05,Botafogo,2-1,Fluminense,R33
2006-11-05,Corinthians,1-0,Santa Cruz,R33
2006-11-05,Paraná,4-2,Palmeiras,R33
2006-11-08,São Caetano,3-1,Figueirense,R34
2006-11-08,Juventude,1-2,Grêmio,R34
2006-11-08,Vasco,3-1,Paraná,R34
2006-11-08,Palmeiras,3-0,Fortaleza,R34
2006-11-08,Atlético Paranaense,1-2,Corinthians,R34
2006-11-08,Goiás,0-1,Flamengo,R34
2006-11-08,Internacional,0-0,Santos,R34
2006-11-09,Fluminense,0-0,Ponte Preta,R34
2006-11-09,Santa Cruz,4-1,Cruzeiro,R34
2006-11-09,São Paulo,3-0,Botafogo,R34
2006-11-11,Internacional,3-0,Fortaleza,R35
2006-11-11,Santos,1-0,Paraná,R35
2006-11-11,Vasco,1-1,Juventude,R35
2006-11-12,Fluminense,1-0,Cruzeiro,R35
2006-11-12,Figueirense,0-0,Corinthians,R35
2006-11-12,Goiás,0-2,São Paulo,R35
2006-11-12,Ponte Preta,3-0,Flamengo,R35
2006-11-12,Atlético Paranaense,2-3,Grêmio,R35
2006-11-12,Palmeiras,2-1,Botafogo,R35
2006-11-12,Santa Cruz,0-3,São Caetano,R35
2006-11-18,Grêmio,3-1,Santa Cruz,R36
2006-11-18,Corinthians,1-1,Fluminense,R36
2006-11-18,Flamengo,0-2,Figueirense,R36
2006-11-19,Juventude,3-2,Palmeiras,R36
2006-11-19,Paraná,1-0,Internacional,R36
2006-11-19,São Caetano,0-1,Vasco,R36
2006-11-19,São Paulo,1-1,Atlético Paranaense,R36
2006-11-19,Botafogo,2-2,Goiás,R36
2006-11-19,Cruzeiro,1-1,Santos,R36
2006-11-19,Fortaleza,1-0,Ponte Preta,R36
2006-11-26,Atlético Paranaense,1-4,Figueirense,R37
2006-11-26,Botafogo,0-0,Corinthians,R37
2006-11-26,Goiás,3-0,Ponte Preta,R37
2006-11-26,Grêmio,3-0,Flamengo,R37
2006-11-26,Juventude,2-2,Fortaleza,R37
2006-11-26,Palmeiras,1-4,Internacional,R37
2006-11-26,Santa Cruz,1-2,Fluminense,R37
2006-11-26,São Caetano,0-2,Paraná,R37
2006-11-26,São Paulo,2-0,Cruzeiro,R37
2006-11-26,Vasco,1-1,Santos,R37
2006-12-02,Flamengo,4-1,São Caetano,R38
2006-12-02,Internacional,1-4,Goiás,R38
2006-12-03,Corinthians,5-3,Juventude,R38
2006-12-03,Cruzeiro,3-1,Botafogo,R38
2006-12-03,Figueirense,0-0,Vasco,R38
2006-12-03,Fluminense,1-1,Palmeiras,R38
2006-12-03,Paraná,0-0,São Paulo,R38
2006-12-03,Ponte Preta,1-1,Atlético Paranaense,R38
2006-12-03,Fortaleza,1-0,Grêmio,R38
2006-12-03,Santos,3-1,Santa Cruz,R38
